,CustomerID,Purchased_Products,Products_SKUs,Product_Categories,Product_Group
42,12489,"[""Google Women's Vintage Hero Tee Black"" 'Sport Bag'
 '25L Classic Rucksack' 'Google RFID Journal'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 'Metal Texture Roller Pen' 'Leatherette Journal' 'Google Laptop Backpack'
 'Google 25 oz Red Stainless Steel Bottle' 'Badge Holder'
 'Nest Cam Outdoor Security Camera - USA']","['GGOEGALB034114' 'GGOEGALB034115' 'GGOEGALB034116' 'GGOEGBMJ013399'
 'GGOEGBRB079599' 'GGOEGBRD079699' 'GGOEGOCC077299' 'GGOEGAAQ010414'
 'GGOEGOAB021499' 'GGOEGOCB017499' 'GGOEGBRB013899' 'GGOEGDHR082199'
 'GGOEGOXQ016399' 'GGOENEBQ078999']","['Apparel' 'Bags' 'Backpacks' 'Notebooks & Journals' 'Office' 'Drinkware'
 'Nest-USA']",['Google' 'Other']
43,12490,"['Badge Holder' ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 ""Google Women's Vintage Hero Tee Lavender""
 '26 oz Double Wall Insulated Bottle'
 ""Android Men's Pep Rally Short Sleeve Tee Navy""
 ""Google Men's Short Sleeve Performance Badge Tee Pewter""
 ""Google Women's Scoop Neck Tee Black""
 'Google Youth Baseball Raglan Heather/Black' 'Suitcase Organizer Cubes'
 ""YouTube Men's Short Sleeve Hero Tee Black""
 ""YouTube Women's Short Sleeve Hero Tee Charcoal"" 'Red Shine 15 oz Mug'
 'Google Tri-blend Hoodie Grey' ""Google Women's Vintage Hero Tee Black""
 'Nest Cam Indoor Security Camera - USA'
 ""Google Women's Shell Jacket Blue/Black""
 ""Google Men's Vintage Badge Tee Sage"" 'Google Pet Feeding Mat'
 'SPF-15 Slim & Slender Lip Balm' '1 oz Hand Sanitizer'
 'Google Sunglasses' 'Google Vintage Henley Grey/Black'
 'Nest Learning Thermostat 3rd Gen-USA - Copper'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 ""Google Women's Long Sleeve Tee Lavender""
 ""Google Women's Scoop Neck Tee White""
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Four Color Retractable Pen' 'Google Hard Cover Journal'
 'Nest Cam Outdoor Security Camera - USA' 'Nest Cam IQ - USA' 'Sport Bag'
 'Google Blackout Cap']","['GGOEGOXQ016399' 'GGOEGAAQ010416' 'GGOEGALP034314' 'GGOEGDHQ015399'
 'GGOEAAAL081114' 'GGOEGAAJ059113' 'GGOEGALB036513' 'GGOEGALB036514'
 'GGOEGAYB068024' 'GGOEGAYB068025' 'GGOEGCMB020932' 'GGOEYAAB031815'
 'GGOEYAEJ029013' 'GGOEGDWR015799' 'GGOEGAEJ031313' 'GGOEGALB034114'
 'GGOENEBB078899' 'GGOEGAPC058814' 'GGOEGAAH034017' 'GGOEGCBC016999'
 'GGOEGCBQ016499' 'GGOEGCKQ013199' 'GGOEGHGR019499' 'GGOEGAEJ035313'
 'GGOENEBD084799' 'GGOENEBQ079099' 'GGOEGALP036315' 'GGOEGALQ036613'
 'GGOENEBJ079499' 'GGOEGOAQ020099' 'GGOEGOCL077699' 'GGOENEBQ078999'
 'GGOENEBQ086499' 'GGOEGBMJ013399' 'GGOEGHPJ080310' 'GGOEGHGC019799']","['Office' 'Apparel' 'Drinkware' 'Bags' 'Nest-USA' 'Lifestyle' 'Housewares'
 'Notebooks & Journals' 'Nest' 'Headgear']",['Other' 'Google' 'Android' 'YouTube']
44,12494,"['Ballpoint Pen & Matching Tube Case' 'Google RFID Journal'
 'Nest Cam Outdoor Security Camera - USA'
 'Nest Cam Indoor Security Camera - USA'
 'YouTube Youth Short Sleeve Tee Red'
 '24 oz YouTube Sergeant Stripe Bottle' ""YouTube Men's Vintage Tank""]","['GGOEGOAB012999' 'GGOEGOCC077299' 'GGOENEBQ078999' 'GGOENEBB078899'
 'GGOEYAYR068626' 'GGOEYDHJ019399' 'GGOEYAEB035615']",['Office' 'Notebooks & Journals' 'Nest-USA' 'Apparel' 'Drinkware'],['Other' 'Google' 'YouTube']
45,12500,"[""Google Men's Pullover Hoodie Grey""
 ""Google Women's Vintage Hero Tee Black""
 ""Google Women's Vintage Hero Tee Lavender""
 ""Google Men's Vintage Badge Tee Black"" ""YouTube Men's Vintage Henley""]","['GGOEGAFJ036213' 'GGOEGALB034114' 'GGOEGALP034313' 'GGOEGAAB033814'
 'GGOEYAEA035114']",['Apparel'],['Google' 'YouTube']
46,12501,"['Ballpoint LED Light Pen' 'Four Color Retractable Pen'
 'Crunch Noise Dog Toy' '26 oz Double Wall Insulated Bottle'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Cam Outdoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Google Spiral Journal with Pen' 'Google Leather Perforated Journal'
 'Recycled Paper Journal Set'
 'Nest Protect Smoke + CO White Wired Alarm - CA' 'YouTube Twill Cap'
 ""Google Men's Long & Lean Tee Charcoal""
 ""Google Women's Scoop Neck Tee Black"" ""Google Women's Tee Grey""
 'Google 17oz Stainless Steel Sport Bottle'
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Learning Thermostat 3rd Gen-USA - White' 'Android Onesie Gold'
 'Colored Pencil Set' 'Foam Can and Bottle Cooler'
 'Google Pet Feeding Mat' 'SPF-15 Slim & Slender Lip Balm'
 'Google 22 oz Water Bottle' 'Spiral Notebook and Pen Set'
 'Leatherette Journal'
 ""Google Men's Short Sleeve Performance Badge Tee Charcoal""
 ""Google Women's Short Sleeve Hero Tee Red Heather""
 ""Google Women's Vintage Hero Tee Black"" 'Satin Black Ballpoint Pen'
 'Google Leather Journal-Black'
 ""Google Men's Long Sleeve Raglan Ocean Blue""
 'Nest Learning Thermostat 3rd Gen-USA - Copper'
 ""Google Men's  Zip Hoodie"" 'Google Onesie Red/Graphite'
 'Google Toddler Short Sleeve T-shirt Grey'
 'Google Toddler Short Sleeve Tee White' 'Google RFID Journal'
 'Google Laptop and Cell Phone Stickers' ""Android Men's Vintage Tank""
 'Google Sunglasses' 'Google Blackout Cap' '1 oz Hand Sanitizer'
 ""Google Men's Vintage Badge Tee Black""
 ""Google Men's Short Sleeve Performance Badge Tee Pewter""
 ""Google Men's Quilted Insulated Vest Black""
 ""Google Women's Long Sleeve Blended Cardigan Charcoal""
 'Google Toddler Short Sleeve Tee Red' 'Sport Bag'
 'Google Collapsible Pet Bowl' 'You Tube Toddler Short Sleeve Tee Red'
 'YouTube Youth Short Sleeve Tee Red' 'Google 5-Panel Snapback Cap'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 ""Google Women's Short Sleeve Hero Tee Black""
 ""YouTube Women's Short Sleeve Hero Tee Charcoal""
 '22 oz YouTube Bottle Infuser'
 ""Google Women's Lightweight Microfleece Jacket""
 'Google Slim Utility Travel Bag' 'Suitcase Organizer Cubes'
 'Red Shine 15 oz Mug' ""Google Men's Performance Full Zip Jacket Black""
 ""Google Women's Short Sleeve Badge Tee Navy"" 'Windup Android'
 ""Android Women's Long Sleeve Blended Cardigan Grey""
 ""Google Women's Yoga Jacket Black""
 ""Android Men's Long & Lean Badge Tee Charcoal"" 'Android Rise 14 oz Mug'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""
 ""YouTube Men's Long & Lean Tee Charcoal""
 'Google Vintage Henley Grey/Black' ""YouTube Men's Vintage Henley""
 ""Google Women's Short Sleeve Hero Tee Grey"" 'Keyboard DOT Sticker'
 ""Google Men's Watershed Full Zip Hoodie Grey""
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Google Crew Sweater Navy' 'Google Snapback Black Cap'
 'Google Snapback Navy Cap' 'Google Twill Cap' 'YouTube Custom Decals']","['GGOEGOAQ012899' 'GGOEGOAQ020099' 'GGOEGPJC203399' 'GGOEGDHQ015399'
 'GGOENEBB078899' 'GGOENEBQ078999' 'GGOENEBJ079499' 'GGOEGOCC077999'
 'GGOEGOCD078399' 'GGOEGOCR017899' 'GGOENEBQ081799' 'GGOEYHPB072210'
 'GGOEGAAJ032815' 'GGOEGALB036515' 'GGOEGALJ036415' 'GGOEGDHC074099'
 'GGOENEBQ079199' 'GGOENEBQ084699' 'GGOEAAWT061748' 'GGOEGOBG023599'
 'GGOEGFYQ016599' 'GGOEGCBC016999' 'GGOEGCBQ016499' 'GGOEGDHC018299'
 'GGOEGOLC013299' 'GGOEGOCB017499' 'GGOEGAAJ057015' 'GGOEGAER029714'
 'GGOEGALB034113' 'GGOEGALJ036413' 'GGOEGOAB022499' 'GGOEGOCB078299'
 'GGOEGAEC033116' 'GGOENEBD084799' 'GGOEGAFB035815' 'GGOEGAWR061050'
 'GGOEGAXJ065555' 'GGOEGAXQ067129' 'GGOEGOCC077299' 'GGOEGAAJ057016'
 'GGOEGFKQ020399' 'GGOEAAEJ035714' 'GGOEGHGC019799' 'GGOEGHGR019499'
 'GGOEGHPJ080310' 'GGOEGHGT019599' 'GGOEGCKQ013199' 'GGOEGAAB033815'
 'GGOEGAAJ059115' 'GGOEGADB059614' 'GGOEGAEJ030817' 'GGOEGALB034114'
 'GGOEGALB036514' 'GGOEGAXR065129' 'GGOEGBMJ013399' 'GGOEGPXR023199'
 'GGOEYAXR066155' 'GGOEYAYR068624' 'GGOEGHPB080410' 'GGOEGAAB010514'
 'GGOEGAAQ010414' 'GGOEGAEB027814' 'GGOEYAEJ029013' 'GGOEYDHJ056099'
 'GGOEGAPB058213' 'GGOEGBPB021199' 'GGOEGCMB020932' 'GGOEGDHR018499'
 'GGOEGDWR015799' 'GGOEGAAB010515' 'GGOEGADB056915' 'GGOEGALL074613'
 'GGOEAKDH019899' 'GGOEAAEJ030914' 'GGOEGALB034115' 'GGOEGAPB058614'
 'GGOEAAAJ032916' 'GGOEADWQ015699' 'GGOEGAFB035814' 'GGOEGALB034116'
 'GGOEGAAB010516' 'GGOEGAAL010616' 'GGOEYAAJ033016' 'GGOEGAEJ035314'
 'GGOEGPXC023299' 'GGOEYAEA035114' 'GGOEGAEJ028015' 'GGOEGALL074615'
 'GGOEGFKA022299' 'GGOEGADJ056814' 'GGOEGHGH019699' 'GGOENEBQ079099'
 'GGOEGAEJ028014' 'GGOEGAEL091315' 'GGOEGAPB087899' 'GGOEGAPL087999'
 'GGOEGHPB071610' 'GGOEYFKQ020699']","['Office' 'Lifestyle' 'Drinkware' 'Nest-USA' 'Notebooks & Journals'
 'Nest-Canada' 'Apparel' 'Housewares' 'Headgear' 'Bags' 'Bottles']",['Other' 'Google' 'YouTube' 'Android']
47,12502,"['Google Stylus Pen w/ LED Light'
 'Nest Learning Thermostat 3rd Gen-USA - Copper'
 'Nest Cam Indoor Security Camera - USA' 'Waze Mobile Phone Vent Mount'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest  Thermostat E - CA' 'Nest Cam Outdoor Security Camera - USA'
 'Nest Cam IQ - USA' 'Nest Thermostat E - USA' 'Nest Detect - USA'
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Secure Alarm System Starter Pack - USA' 'Google Crew Sweater Navy'
 'Android Matrix Tee White' '8 pc Android Sticker Sheet'
 'Google Tee Yellow' 'Ballpoint LED Light Pen'
 'Nest Learning Thermostat 3rd Gen-USA - White']","['GGOEGOAR013099' 'GGOENEBD084799' 'GGOENEBB078899' 'GGOEWEBB082699'
 'GGOENEBJ079499' 'GGOENEBQ086899' 'GGOENEBQ078999' 'GGOENEBQ086499'
 'GGOENEBQ086799' 'GGOENEBQ093499' 'GGOENEBQ079199' 'GGOENEBQ092299'
 'GGOEGAEL091317' 'GGOEAAEQ091615' 'GGOEAFKQ020499' 'GGOEGAET090515'
 'GGOEGOAQ012899' 'GGOENEBQ084699']",['Office' 'Nest-USA' 'Waze' 'Nest' 'Apparel'],['Google' 'Android' 'Other']
48,12503,['Google Blackout Cap'],['GGOEGHPJ080310'],['Headgear'],['Google']
49,12510,"[""Google Women's Scoop Neck Tee White"" 'Google 22 oz Water Bottle'
 'Nest Cam Indoor Security Camera - USA' 'Nest Cam IQ - USA'
 'Keyboard DOT Sticker' 'Google Laptop and Cell Phone Stickers'
 'Google Doodle Decal' 'Badge Holder' 'Android BTTF Cosmos Graphic Tee'
 ""Google Men's Long & Lean Tee Charcoal""
 ""YouTube Men's Short Sleeve Hero Tee Black""
 ""YouTube Men's Long & Lean Tee Charcoal"" 'Google Blackout Cap'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Foam Can and Bottle Cooler' 'Google Kick Ball' 'Ballpoint LED Light Pen'
 'Galaxy Screen Cleaning Cloth'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 '8 pc Android Sticker Sheet' 'Google Tri-blend Hoodie Grey'
 ""Women's Weatherblock Shell Jacket Black""
 'Google Canvas Tote Natural/Navy']","['GGOEGALQ036614' 'GGOEGDHC018299' 'GGOEGDHR018499' 'GGOENEBB078899'
 'GGOENEBQ086499' 'GGOEGFKA022299' 'GGOEGFKQ020399' 'GGOEGFKQ020799'
 'GGOEGOXQ016399' 'GGOEAAAB034814' 'GGOEGAAJ032814' 'GGOEYAAB031814'
 'GGOEYAAJ033014' 'GGOEGHPJ080310' 'GGOENEBJ079499' 'GGOEGFYQ016599'
 'GGOEGFSR022099' 'GGOEGOAQ012899' 'GGOEGOFH020299' 'GGOENEBQ084699'
 'GGOEAFKQ020499' 'GGOEGAEJ031315' 'GGOEGAPB057513' 'GGOEGBJL013999']","['Apparel' 'Drinkware' 'Nest-USA' 'Nest' 'Office' 'Headgear' 'Lifestyle'
 'Bags']",['Google' 'Other' 'Android' 'YouTube']
50,12515,"[""Android Men's Vintage Tank"" ""Google Men's Vintage Badge Tee Black""
 ""Google Men's Vintage Badge Tee Sage""
 ""Google Men's Short Sleeve Performance Badge Tee Pewter""
 ""Google Men's Vintage Badge Tee White""
 ""Google Men's Long Sleeve Raglan Ocean Blue""
 'Nest Learning Thermostat 3rd Gen-USA - White'
 'Google Snapback Hat Black' 'Android Toddler Short Sleeve T-shirt Aqua'
 'Android Toddler Short Sleeve T-shirt Pewter'
 'Android Toddler Short Sleeve T-shirt Pink']","['GGOEAAEJ035714' 'GGOEGAAB033814' 'GGOEGAAH034014' 'GGOEGAAJ059116'
 'GGOEGAAQ033914' 'GGOEGAEC033114' 'GGOENEBQ084699' 'GGOEGHPB003410'
 'GGOEAAXC066428' 'GGOEAAXC066429' 'GGOEAAXC066430' 'GGOEAAXC066455'
 'GGOEAAXJ066229' 'GGOEAAXJ066255' 'GGOEAAXN066328' 'GGOEAAXN066329']",['Apparel' 'Nest-USA' 'Headgear'],['Android' 'Google']
51,12523,"['Bottle Opener Clip' 'Google Kick Ball' 'Four Color Retractable Pen'
 'Google RFID Journal' 'Badge Holder' 'Google Hard Cover Journal'
 'Nest Cam Indoor Security Camera - USA']","['GGOEGFAQ016699' 'GGOEGFSR022099' 'GGOEGOAQ020099' 'GGOEGOCC077299'
 'GGOEGOXQ016399' 'GGOEGOCL077699' 'GGOENEBB078899']",['Drinkware' 'Lifestyle' 'Office' 'Notebooks & Journals' 'Nest-USA'],['Other' 'Google']
52,12524,"[""Google Women's Vintage Hero Tee Platinum""
 ""Google Women's Vintage Hero Tee Lavender""
 ""Google Women's Scoop Neck Tee White""
 ""Google Women's 1/4 Zip Performance Pullover Black""
 'Google Pet Feeding Mat' 'Nest Cam Outdoor Security Camera - USA'
 ""Android Men's Pep Rally Short Sleeve Tee Navy"" 'Android Stretch Fit Hat'
 'Android RFID Journal' ""Google Women's Short Sleeve Hero Tee White""
 'Suitcase Organizer Cubes' 'Google RFID Journal'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 ""Google Men's Vintage Badge Tee Black""
 ""Google Men's Vintage Badge Tee Sage""
 ""Google Women's Short Sleeve Hero Tee Grey""]","['GGOEGALJ034414' 'GGOEGALP034313' 'GGOEGALQ036615' 'GGOEGATB060214'
 'GGOEGCBC016999' 'GGOENEBQ078999' 'GGOEAAAL081114' 'GGOEAHPB076114'
 'GGOEAOCB077499' 'GGOEGAEQ027915' 'GGOEGCMB020932' 'GGOEGOCC077299'
 'GGOENEBQ079099' 'GGOEGAAB033814' 'GGOEGAAH034015' 'GGOEGAEJ028015']",['Apparel' 'Lifestyle' 'Nest-USA' 'Notebooks & Journals' 'Bags'],['Google' 'Android' 'Other']
53,12527,"['7&quot; Dog Frisbee' ""Google Men's Airflow 1/4 Zip Pullover Lapis""
 'UpCycled Bike Saddle Bag' 'Google Sunglasses' 'Sport Bag'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""]","['GGOEGPJC019099' 'GGOEGPJR018999' 'GGOEGADC059314' 'GGOEGBPB081999'
 'GGOEGHGC019799' 'GGOEGHGH019699' 'GGOEGHGR019499' 'GGOEGHGT019599'
 'GGOEGBMJ013399' 'GGOEGAAB010514']",['Lifestyle' 'Apparel' 'Accessories' 'Bags'],['Other' 'Google']
54,12528,"['Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Cam IQ - USA' '8 pc Android Sticker Sheet' 'Maze Pen'
 'Google Stylus Pen w/ LED Light'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Nest Cam Outdoor Security Camera - USA' 'Google Alpine Style Backpack'
 'Google Large Standard Journal Navy' 'Google 22 oz Water Bottle'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 'Nest Cam IQ Outdoor - USA (Preorder)' 'Google Tee Blue'
 'Nest Thermostat E - USA']","['GGOENEBQ079199' 'GGOENEBB078899' 'GGOENEBJ079499' 'GGOENEBQ086499'
 'GGOEAFKQ020499' 'GGOEGGOA017399' 'GGOEGOAR013099' 'GGOENEBQ079099'
 'GGOENEBQ078999' 'GGOEGBRJ037299' 'GGOEGOCL087799' 'GGOEGDHC018299'
 'GGOENEBQ084699' 'GGOENEBQ092399' 'GGOEGAEC090716' 'GGOENEBQ086799']",['Nest-USA' 'Nest' 'Office' 'Bags' 'Drinkware' 'Apparel'],['Google' 'Android' 'Other']
55,12530,"['Google Leather Perforated Journal' 'Google Spiral Leather Journal'
 'Recycled Paper Journal Set' '26 oz Double Wall Insulated Bottle'
 'Ballpoint LED Light Pen' 'Leatherette Journal'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Protect Smoke + CO White Battery Alarm-USA' 'Google Sunglasses'
 'Suitcase Organizer Cubes' ""Google Women's Short Sleeve Badge Tee Grey""]","['GGOEGOCD078399' 'GGOEGOCR078499' 'GGOEGOCR017899' 'GGOEGDHQ015399'
 'GGOEGOAQ012899' 'GGOEGOCB017499' 'GGOENEBB078899' 'GGOENEBJ079499'
 'GGOENEBQ079099' 'GGOEGHGC019799' 'GGOEGCMB020932' 'GGOEGAEJ028114']","['Notebooks & Journals' 'Office' 'Drinkware' 'Nest-USA' 'Lifestyle' 'Bags'
 'Apparel']",['Google' 'Other']
56,12539,"[""Google Men's Vintage Badge Tee White"" 'Keyboard DOT Sticker'
 'Google Laptop and Cell Phone Stickers'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 ""Google Women's Lightweight Microfleece Jacket""
 'Google 22 oz Water Bottle' '22 oz YouTube Bottle Infuser'
 ""Google Women's Tee Grey"" ""Google Women's Long Sleeve Tee Lavender""
 'Google Toddler Sports T-shirt Red'
 'Google Youth Short Sleeve T-shirt Yellow' 'Nest Cam IQ - USA'
 ""Android Men's Engineer Short Sleeve Tee Charcoal""
 'Nest Learning Thermostat 3rd Gen-USA - Copper'
 'Nest Cam Outdoor Security Camera - USA'
 ""Google Women's Short Sleeve Hero Tee White""
 ""Google Women's Vintage Hero Tee Lavender"" 'Android Stretch Fit Hat'
 'Suitcase Organizer Cubes' 'Google Blackout Cap'
 'Metal Texture Roller Pen' 'Android Twill Cap'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 ""Android Men's Short Sleeve Hero Tee Heather""
 ""Android Men's Pep Rally Short Sleeve Tee Navy""
 ""Google Men's Vintage Badge Tee Sage"" 'Recycled Paper Journal Set'
 'Google Metallic Notebook Set'
 ""Android Lifted Men's Short Sleeve Tee Blue""
 ""Google Men's Short Sleeve Badge Tee Charcoal""
 ""Google Men's Bike Short Sleeve Tee Charcoal""
 ""Google Men's Airflow 1/4 Zip Pullover Black""
 ""Google Women's Shell Jacket Blue/Black"" 'Collapsible Shopping Bag'
 'Google Pet Feeding Mat' '26 oz Double Wall Insulated Bottle'
 'Google Sunglasses' ""Google Men's Long & Lean Tee Charcoal""
 ""Google Men's Short Sleeve Performance Badge Tee Pewter""
 ""Google Women's Scoop Neck Tee White"" 'SPF-15 Slim & Slender Lip Balm'
 'Android Rise 14 oz Mug' 'Windup Android'
 'Google Vintage Henley Grey/Black' ""Google Men's Skater Tee Grey""
 'Android 17oz Stainless Steel Sport Bottle'
 'Waze Mobile Phone Vent Mount' ""YouTube Men's Long & Lean Tee Charcoal""
 'Maze Pen' ""Google Men's Short Sleeve Performance Badge Tee Black""
 ""Google Men's Long Sleeve Raglan Ocean Blue""
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 'Android Sticker Sheet Ultra Removable' 'Google Kick Ball'
 'Nest Thermostat E - USA' 'Nest Secure Alarm System Starter Pack - USA'
 ""YouTube Men's Vintage Henley"" 'YouTube Custom Decals'
 ""Google Women's Short Sleeve Hero Tee Heather""
 'Google Infant Short Sleeve Tee White'
 'Google Large Standard Journal Navy' ""Waze Men's Short Sleeve Tee""
 'Waze Dress Socks' 'Four Color Retractable Pen' 'Google Rucksack'
 'Nest Cam IQ Outdoor - USA (Preorder)' 'Sport Bag'
 'Ballpoint LED Light Pen' 'Android BTTF Moonshot Graphic Tee'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""
 ""Google Men's Bayside Graphic Tee"" 'Google Doodle Decal'
 'Google Twill Cap' 'Google Alpine Style Backpack'
 ""Google Men's Performance 1/4 Zip Pullover Heather/Black""]","['GGOEGAAQ033914' 'GGOEGFKA022299' 'GGOEGFKQ020399' 'GGOENEBB078899'
 'GGOENEBJ079499' 'GGOENEBQ084699' 'GGOEGAPB058215' 'GGOEGDHR018499'
 'GGOEYDHJ056099' 'GGOEGALJ036414' 'GGOEGALP036316' 'GGOEGAXR066055'
 'GGOEGAYT068525' 'GGOENEBQ086499' 'GGOEAAAJ080814' 'GGOEAAAJ080816'
 'GGOENEBD084799' 'GGOENEBQ078999' 'GGOEGAEQ027916' 'GGOEGALP034316'
 'GGOEAHPB076114' 'GGOEGCMB020932' 'GGOEGHPJ080310' 'GGOEGOAB021499'
 'GGOEAHPJ074410' 'GGOENEBQ079099' 'GGOEAAAJ031915' 'GGOEAAAL081114'
 'GGOEGAAH034015' 'GGOEGALP034313' 'GGOEGOCR017899' 'GGOEGOLC014299'
 'GGOEAAAC080913' 'GGOEGAAJ032613' 'GGOEGAAJ080613' 'GGOEGADB059214'
 'GGOEGAPC058814' 'GGOEGBJC019999' 'GGOEGCBC016999' 'GGOEGDHC018299'
 'GGOEGDHQ015399' 'GGOEGHGC019799' 'GGOEGAAJ032817' 'GGOEGAAJ059116'
 'GGOEGAAQ033916' 'GGOEGALQ036614' 'GGOEGALQ036616' 'GGOEGALQ036617'
 'GGOEGCBQ016499' 'GGOEADWQ015699' 'GGOEAKDH019899' 'GGOEGAEJ035313'
 'GGOEGAAJ032714' 'GGOEGAAJ032814' 'GGOEGHGR019499' 'GGOEADHH073999'
 'GGOEWEBB082699' 'GGOEYAAJ033016' 'GGOEGGOA017399' 'GGOEGAAB058917'
 'GGOEGAEC033117' 'GGOENEBQ079199' 'GGOEGALQ036613' 'GGOEAAAL081115'
 'GGOEAFKQ020599' 'GGOEGAAQ033915' 'GGOEGFSR022099' 'GGOENEBQ086799'
 'GGOENEBQ092299' 'GGOEYAEA035117' 'GGOEYFKQ020699' 'GGOEGALJ036416'
 'GGOEGALJ073316' 'GGOEGAWQ062250' 'GGOEGOCL087799' 'GGOEWAAJ082816'
 'GGOEWAEA083899' 'GGOEGOAQ020099' 'GGOEGBRJ037399' 'GGOENEBQ092399'
 'GGOEGBMJ013399' 'GGOEGOAQ012899' 'GGOEAAAB034914' 'GGOEGAAB010513'
 'GGOEGAAC035014' 'GGOEGFKQ020799' 'GGOEGHGH019699' 'GGOEGHGT019599'
 'GGOEGHPB071610' 'GGOEGBRJ037299' 'GGOEGAPC058812' 'GGOEGADJ057118']","['Apparel' 'Office' 'Nest-USA' 'Drinkware' 'Bottles' 'Nest' 'Bags'
 'Headgear' 'Lifestyle' 'Housewares' 'Waze']",['Google' 'Other' 'YouTube' 'Android']
